,bathroom,bedroom,city,facts,is_for_sale,latitude,list_price,longitude,property_type,size,sold_price,state,street_address,zipcode,zpid
0,2.0,3.0,Gilroy,"['Lot: 8,542 sqft', 'Single Family', 'Built in 1906', 'All time views: 3,009', 'Last sold: Dec 2016 for $555,000', 'Last sale price/sqft: $445']",False,37.005956,,-121.572805,Single Family,1247,555000.0,CA,7415 Rosanna St,95020,19857103
0,2.0,3.0,Gilroy,[],False,37.015143,,-121.582699,Single Family,1376,554000.0,CA,8131 Wayland Ln,95020,19855105
0,3.0,3.0,Gilroy,"['Baths: 2 full, 1 half', 'Lot: 6,098 sqft', 'Single Family', 'Built in 1996', 'All time views: 2,794', 'Last sold: Dec 2016 for $645,000', 'Last sale price/sqft: $350', 'Fireplace', 'Parking: Garage - Attached, 1 space']",False,36.985972,,-121.577141,Single Family,1845,645000.0,CA,6131 Starling Dr,95020,19859863
0,3.0,4.0,Gilroy,"['Baths: 2 full, 1 half', 'Lot: 6,700 sqft', 'Single Family', 'Built in 1979', 'All time views: 3,474', 'Cooling: Central, Solar', 'Heating: Forced air', 'Last sold: Dec 2016 for $635,000', 'Last sale price/sqft: $305', 'Deck', 'Double Pane/Storm Windows', 'Fenced Yard', 'Fireplace', 'Flooring: Carpet, Hardwood', 'Garden', 'Lawn', 'Parking: Garage - Attached, 489 sqft garage', 'Porch', 'Sprinkler System']",False,36.994925,,-121.570302,Single Family,2085,635000.0,CA,6715 Devon Pl,95020,19858101
0,0,0.4,Gilroy,"['All time views: 2,752', 'Last sold: Dec 2016 for $282,500']",False,37.022203,,-121.613667,,0,282500.0,CA,8775 Wild Iris Dr,95020,64727106
0,2.0,2.0,Gilroy,[],False,37.012526,,-121.565581,Condo,908,295000.0,CA,7727 Ghirlanda Ct,95020,19864421
0,2.5,3.0,Gilroy,[],False,36.987276,,-121.577088,Single Family,1532,615000.0,CA,6323 Poppyfield St,95020,51076221
0,2.0,3.0,Gilroy,"['Lot: 6,825 sqft', 'Single Family', 'Built in 1973', 'All time views: 174', 'Last sold: Dec 2016 for $600,000', 'Last sale price/sqft: $421', 'Fireplace', 'Parking: 493 sqft garage']",False,37.008403,,-121.590247,Single Family,1424,600000.0,CA,1121 3rd St,95020,19858930
0,2.0,4.0,Gilroy,"['Lot: 6,969 sqft', 'Single Family', 'Built in 1976', 'All time views: 1,551', 'Last sold: Dec 2016 for $649,000', 'Last sale price/sqft: $322', 'Fireplace', 'Parking: 442 sqft garage']",False,37.000939,,-121.578695,Single Family,2014,649000.0,CA,7250 Orchard Dr,95020,19857609
0,2.0,2.0,Gilroy,"['Baths: 1 full, 1 half', 'Condo', 'Built in 1982', 'All time views: 1,183', 'HOA Fee: $295/mo', 'Last sold: Dec 2016 for $340,000', 'Last sale price/sqft: $283']",False,37.015092,,-121.592984,Condo,1200,340000.0,CA,8170 Westwood Dr APT 18,95020,19856026
0,2.0,5.0,Gilroy,[],False,36.994488,,-121.566025,Single Family,2948,670000.0,CA,219 Churchill Pl,95020,19858387
0,1.0,2.0,Gilroy,"['Lot: 6,560 sqft', 'Single Family', 'Built in 1941', 'All time views: 3,154', 'Cooling: None', 'Last sold: Dec 2016 for $495,000', 'Last sale price/sqft: $604', 'Flooring: Carpet, Linoleum / Vinyl', 'Parking: Garage - Attached']",False,37.006087,,-121.580005,Single Family,820,495000.0,CA,50 Monte Vista Way,95020,19857352
0,2.0,2.0,Gilroy,"['Baths: 1 full, 1 half', 'Lot: 435 sqft', 'Townhouse', 'Built in 1986', 'All time views: 359', 'HOA Fee: $220/mo', 'Last sold: Dec 2016 for $439,000', 'Last sale price/sqft: $347', 'Parking: 1 space']",False,37.015678,,-121.599152,Townhouse,1265,439000.0,CA,8266 Gaunt Ave UNIT J1,95020,19856057
0,2.0,4.0,Gilroy,"['Lot: 5,554 sqft', 'Single Family', 'Built in 1994', 'All time views: 5,063', 'Last sold: Dec 2016 for $605,000', 'Last sale price/sqft: $399', 'Cable Ready', 'Ceiling Fan', 'Double Pane/Storm Windows', 'Fireplace', 'Flooring: Carpet, Laminate', 'Lawn', 'Parking: Garage - Attached, Off street, 483 sqft garage', 'Sprinkler System', 'Vaulted Ceiling', 'View: Mountain']",False,37.026155,,-121.603712,Single Family,1516,605000.0,CA,9247 Calle Del Rey,95020,19853719
0,2.0,3.0,Gilroy,[],False,,,,,1912,865000.0,CA,1830 Church Ave,95020,19862922
0,3.0,4.0,Gilroy,[],False,37.06267,,-121.565138,Single Family,2140,805000.0,CA,1610 Henzi Ln,95020,19862892
0,3.0,4.0,Gilroy,"['Lot: 10,672 sqft', 'Single Family', 'Built in 1985', 'All time views: 4,606', 'Heating: Forced air', 'Last sold: Dec 2016 for $780,000', 'Last sale price/sqft: $324', 'Fireplace', 'Parking: Garage - Attached, 3 spaces']",False,37.026014,,-121.609053,Single Family,2407,780000.0,CA,9230 Rancho Hills Dr,95020,19853399
0,1.5,2.0,Gilroy,"['Lot: 6,800 acres', 'Single Family', 'Built in 1922', 'All time views: 643', 'Last sold: Dec 2016 for $865,000', 'Last sale price/sqft: $630', 'Flooring: Hardwood', 'Parking: 252 sqft garage']",False,37.013037,,-121.573866,Single Family,1372,865000.0,CA,7830 Church St,95020,19856415
0,3.0,4.0,Gilroy,"['Lot: 2.51 acres', 'Single Family', 'Built in 1972', 'All time views: 2,008', 'Last sold: Dec 2016 for $969,000', 'Last sale price/sqft: $430', 'Fenced Yard', 'Fireplace', 'Flooring: Carpet, Hardwood, Laminate, Linoleum / Vinyl', 'Lawn', 'Parking: Garage - Attached, 728 sqft garage', 'Pool', 'RV Parking', 'Sprinkler System']",False,37.076269,,-121.56928,Single Family,2254,969000.0,CA,11820 Foothill Ave,95020,19862924
0,3.0,5.0,Gilroy,"['Lot: 0.25 acres', 'Single Family', 'Built in 1975', 'All time views: 2,145', 'Last sold: Dec 2016 for $699,000', 'Last sale price/sqft: $266', 'Pool']",False,37.002625,,-121.578512,Single Family,2632,699000.0,CA,7350 Orchard Dr,95020,19857618
0,2.0,4.0,Gilroy,"['Lot: 7,623 sqft', 'Single Family', 'Built in 1983', 'All time views: 2,382', 'Last sold: Dec 2016 for $645,000', 'Last sale price/sqft: $300']",False,36.993261,,-121.565502,Single Family,2147,645000.0,CA,200 Victoria Dr,95020,19858305
0,2.0,3.0,Gilroy,"['Lot: 6,429 sqft', 'Single Family', 'Built in 1982', 'All time views: 3,518', 'Cooling: Central', 'Heating: Forced air', 'Last sold: Dec 2016 for $610,000', 'Last sale price/sqft: $400', 'Garden', 'Parking: Garage - Attached']",False,37.003276,,-121.58977,Single Family,1525,610000.0,CA,7461 Crawford Dr,95020,19859602
0,0,0,Gilroy,[],False,37.012163,,-121.593092,Multi Family,156290,53500000.0,CA,7902 Westwood Dr,95020,69304068
0,2.5,4.0,Gilroy,"['Baths: 2 full, 1 half', 'Lot: 0.33 acres', 'Single Family', 'Built in 1975', 'All time views: 6,626', 'Last sold: Dec 2016 for $865,000', 'Last sale price/sqft: $262', 'Parking: 440 sqft garage', 'Pool']",False,37.015476,,-121.60248,Single Family,3307,865000.0,CA,1580 Calabrese Way,95020,19852506
0,2.0,3.0,Gilroy,"['Lot: 6,011 sqft', 'Single Family', 'Built in 1965', 'All time views: 5,649', 'Cooling: Central, Solar', 'Heating: Forced air', 'Last sold: Dec 2016 for $550,000', 'Last sale price/sqft: $403', 'Attic', 'Cable Ready', 'Ceiling Fan', 'Deck', 'Double Pane/Storm Windows', 'Fenced Yard', 'Fireplace', 'Flooring: Carpet, Tile', 'Garden', 'Lawn', 'Parking: Garage - Attached, 422 sqft garage', 'Security System', 'Skylight', 'Sprinkler System', 'View: Park', 'Waterfront', 'Wired']",False,37.022427,,-121.587032,Single Family,1364,550000.0,CA,756 Ramona Way,95020,19854924
0,2.0,3.0,Gilroy,"['Lot: 0.3 acres', 'Single Family', 'Built in 1946', 'All time views: 3,785', 'Heating: Forced air', 'Last sold: Dec 2016 for $660,000', 'Last sale price/sqft: $273', 'Fireplace', 'Parking: Garage - Attached', 'Pool']",False,37.008648,,-121.578666,Single Family,2422,660000.0,CA,7660 Princevalle St,95020,19857321
0,2.0,4.0,Gilroy,"['Lot: 7,361 sqft', 'Single Family', 'Built in 1975', 'All time views: 2,269', 'Last sold: Dec 2016 for $675,000', 'Last sale price/sqft: $367', 'Flooring: Hardwood, Tile', 'Pool']",False,37.006365,,-121.589306,Single Family,1839,675000.0,CA,7600 Santa Paula Dr,95020,19858841
0,3.0,3.0,Gilroy,"['Baths: 2 full, 1 half', 'Lot: 2,199 sqft', 'Single Family', 'Built in 2005', 'All time views: 5,164', 'HOA Fee: $188/mo', 'Last sold: Dec 2016 for $554,000', 'Last sale price/sqft: $353', 'Fireplace', 'Flooring: Carpet, Tile', 'Garden', 'Parking: Garage - Attached, 404 sqft garage', 'Pool']",False,37.011877,,-121.584028,Single Family,1568,554000.0,CA,7904 Kipling Cir,95020,69299482
0,2.0,4.0,Gilroy,[],False,36.989461,,-121.686556,Single Family,1400,579000.0,CA,777 Magic Springs Rd,95020,82962167
0,2.0,3.0,Gilroy,[],False,37.036839,,-121.618064,Single Family,2280,840000.0,CA,1650 Salem Ave,95020,19852261
0,5.0,5.0,Gilroy,"['Baths: 4 full, 1 half', 'Lot: 0.59 acres', 'Single Family', 'Built in 2003', 'All time views: 2,187', 'Cooling: Central, Solar', 'Heating: Forced air', 'Last sold: Dec 2016 for $1,300,000', 'Last sale price/sqft: $360', 'Attic', 'Barbecue', 'Cable Ready', 'Ceiling Fan', 'Double Pane/Storm Windows', 'Fenced Yard', 'Fireplace', 'Flooring: Carpet, Hardwood, Tile', 'Garden', 'Gated Entry', 'Hot Tub/Spa', 'Jetted Tub', 'Lawn', 'Mother-in-Law Apartment', 'Parking: Garage - Attached, 1005 sqft garage', 'Patio', 'Pool', 'Porch', 'RV Parking', 'Security System', 'Sprinkler System', 'Vaulted Ceiling', 'View: Mountain', 'Wet Bar', 'Wired']",False,37.026594,,-121.622703,Single Family,3607,1300000.0,CA,9212 Linaria St,95020,54773065
0,2.0,3.0,Gilroy,[],False,37.019443,,-121.582735,Single Family,1935,552600.0,CA,8447 Carmel St,95020,19855315
0,4.0,4.0,Gilroy,"['Single Family', 'All time views: 94', 'Last sold: Dec 2016 for $970,000', 'Last sale price/sqft: $319']",False,37.027605,,-121.615968,Single Family,3040,970000.0,CA,1851 Carob Ct,95020,2096089040
0,2.0,3.0,Gilroy,"['Lot: 7,371 sqft', 'Single Family', 'Built in 1978', 'All time views: 234', 'Last sold: Dec 2016 for $208,500', 'Last sale price/sqft: $135', 'Attic', 'Ceiling Fan', 'Fenced Yard', 'Fireplace', 'Flooring: Carpet, Laminate', 'Parking: 472 sqft garage']",False,37.004184,,-121.583176,Single Family,1540,208500.0,CA,7461 Filice Dr,95020,19859402
0,4.0,5.0,Gilroy,[],False,37.052528,,-121.589119,Single Family,3500,1160000.0,CA,220 Santa Clara Ave,95020,2125423518
0,0,0,Gilroy,"['Lot: 9,931 sqft', 'Multi Family', 'Built in 1918', 'All time views: 2,015', 'Last sold: Dec 2016 for $615,000', 'Last sale price/sqft: $381']",False,37.0079,,-121.573684,Multi Family,1614,615000.0,CA,7541 Rosanna St,95020,19857169
0,2.0,3.0,Gilroy,"['Lot: 6,969 sqft', 'Single Family', 'Built in 1958', 'All time views: 2,984', 'Cooling: Central', 'Heating: Forced air', 'Last sold: Dec 2016 for $609,000', 'Last sale price/sqft: $414', 'Fireplace', 'Parking: Garage - Attached', 'View: Mountain']",False,37.004943,,-121.579064,Single Family,1470,609000.0,CA,741 Eschenburg Dr,95020,19857379
0,2.0,4.0,Gilroy,"['Lot: 6,969 sqft', 'Single Family', 'Built in 1977', 'All time views: 5,492', 'Last sold: Dec 2016 for $533,000', 'Last sale price/sqft: $265', 'Fireplace', 'Parking: 442 sqft garage']",False,36.997301,,-121.577487,Single Family,2014,533000.0,CA,7020 Valley Forge Dr,95020,19857887
0,2.0,3.0,Gilroy,"['Lot: 6,098 sqft', 'Single Family', 'Built in 1988', 'All time views: 649', 'Last sold: Dec 2016 for $45,181', 'Last sale price/sqft: $39', 'Parking: 441 sqft garage']",False,37.0264,,-121.570094,Single Family,1160,45181.0,CA,469 Madison Ct,95020,82960622
0,2.0,3.0,Gilroy,[],False,37.000782,,-121.587013,Single Family,1525,208500.0,CA,1000 Armand Ct,95020,19859724
0,3.0,4.0,Gilroy,[],False,37.012093,,-121.567213,Single Family,2000,685000.0,CA,7655 Forest St,95020,82957479
0,3.0,4.0,Gilroy,[],False,37.025762,,-121.601256,Single Family,1790,620000.0,CA,9206 El Caminito,95020,19852770
0,2.0,4.0,Gilroy,"['Lot: 7,086 sqft', 'Single Family', 'Built in 1994', 'All time views: 115', 'Last sold: Dec 2016 for $163,000', 'Last sale price/sqft: $79', 'Parking: 486 sqft garage']",False,37.023724,,-121.589554,Single Family,2051,163000.0,CA,793 Mantelli Dr,95020,19854838
0,3.0,4.0,Gilroy,"['Baths: 2 full, 1 half', 'Lot: 5,227 sqft', 'Single Family', 'Built in 1996', 'All time views: 5,325', 'Last sold: Dec 2016 for $640,000', 'Last sale price/sqft: $347']",False,36.985423,,-121.57449,Single Family,1845,640000.0,CA,753 Alder St,95020,19859847
0,3.1,3.0,Gilroy,"['Baths: 3 full, 1 half', 'Lot: 0.32 acres', 'Single Family', 'Built in 2013', 'All time views: 1,873', 'Heating: Forced air', 'Last sold: Nov 2016 for $1,005,000', 'Last sale price/sqft: $379', 'Garden', 'Parking: Garage - Attached, 691 sqft garage']",False,37.00101,,-121.606284,Single Family,2649,1005000.0,CA,7287 Pitlochry Dr,95020,82962224
0,3.0,4.0,Gilroy,"['Lot: 4.92 acres', 'Single Family', 'Built in 1978', 'All time views: 4,439', 'Cooling: Central', 'Heating: Forced air', 'Last sold: Nov 2016 for $805,000', 'Last sale price/sqft: $360', 'Fireplace', 'Flooring: Carpet, Tile', 'Parking: Garage - Attached, Garage - Detached, Off street, 6 spaces, 504 sqft garage', 'Patio', 'View: Mountain']",False,37.04476,,-121.528352,Single Family,2234,805000.0,CA,3005 Duvall Ct,95020,19863528
0,3.0,3.0,Gilroy,"['Baths: 2 full, 1 half', 'Lot: 3,049 sqft', 'Single Family', 'Built in 1998', 'All time views: 1,711', 'Last sold: Nov 2016 for $560,000', 'Last sale price/sqft: $441', 'Parking: 490 sqft garage']",False,37.028727,,-121.595536,Single Family,1269,560000.0,CA,851 Woodcreek Way,95020,19856328
0,2.5,2.0,Gilroy,"['Lot: 1,306 sqft', 'Townhouse', 'Built in 1985', 'All time views: 1,808', 'Cooling: Central', 'Heating: Forced air', 'Last sold: Nov 2016 for $465,000', 'Last sale price/sqft: $283', 'Attic', 'Cable Ready', 'Ceiling Fan', 'Deck', 'Fenced Yard', 'Fireplace', 'Flooring: Carpet, Laminate, Linoleum / Vinyl', 'Hot Tub/Spa', 'Lawn', 'Parking: Garage - Attached, 2 spaces, 417 sqft garage', 'Patio', 'Pool', 'View: Park']",False,36.997684,,-121.576694,Townhouse,1645,465000.0,CA,775 Gettysburg Way,95020,19858412
0,2.0,3.0,Gilroy,"['Lot: 7,700 sqft', 'Single Family', 'Built in 1971', 'All time views: 2,001', 'Last sold: Nov 2016 for $590,000', 'Last sale price/sqft: $341', 'Fireplace', 'Garden', 'Parking: Garage - Attached, 576 sqft garage']",False,37.003216,,-121.580004,Single Family,1730,590000.0,CA,790 W 6th St,95020,19857469
0,4.0,4.0,Gilroy,"['Lot: 0.29 acres', 'Single Family', 'Built in 2003', 'All time views: 7,394', 'HOA Fee: $150/mo', 'Last sold: Nov 2016 for $1,001,000', 'Last sale price/sqft: $355', 'Pool', 'Sports Court', 'Waterfront']",False,36.997438,,-121.600774,Single Family,2819,1001000.0,CA,1950 Portmarnock Way,95020,64848902
0,3.0,4.0,Gilroy,"['Lot: 0.57 acres', 'Single Family', 'Built in 1983', 'All time views: 5,481', 'Last sold: Nov 2016 for $765,000', 'Last sale price/sqft: $282', 'Parking: 810 sqft garage']",False,37.018087,,-121.605192,Single Family,2708,765000.0,CA,1520 Welburn Ave,95020,19852544
0,1.5,3.0,Gilroy,[],False,37.017619,,-121.565472,Single Family,1190,420000.0,CA,550 Adams Ct,95020,19864282
0,2.0,4.0,Gilroy,"['Lot: 6,795 sqft', 'Single Family', 'Built in 1928', 'All time views: 15,488', 'Cooling: None', 'Heating: Forced air', 'Last sold: Nov 2016 for $530,000', 'Last sale price/sqft: $315', 'Attic', 'Barbecue', 'Deck', 'Double Pane/Storm Windows', 'Fenced Yard', 'Fireplace', 'Flooring: Carpet, Laminate, Linoleum / Vinyl, Tile', 'Lawn', 'Parking: Carport, Off street, 1 space', 'Patio', 'Porch', 'Unfinished basement', 'View: City', 'Wired']",False,37.009672,,-121.566211,Single Family,1680,530000.0,CA,7541 Forest St,95020,19863823
0,3.0,4.0,Gilroy,"['Lot: 5,662 sqft', 'Single Family', 'Built in 1996', 'All time views: 6,199', 'Last sold: Nov 2016 for $689,000', 'Last sale price/sqft: $364', 'Cable Ready', 'Double Pane/Storm Windows', 'Fenced Yard', 'Fireplace', 'Garden', 'Lawn', 'Parking: 696 sqft garage', 'Patio', 'Porch', 'Vaulted Ceiling']",False,37.02696,,-121.606899,Single Family,1891,689000.0,CA,1413 Pheasant Dr,95020,19853735
0,3.0,3.0,Gilroy,"['Baths: 2 full, 1 half', 'Lot: 2.31 acres', 'Single Family', 'Built in 1976', 'All time views: 1,782', 'Last sold: Nov 2016 for $825,000', 'Last sale price/sqft: $497']",False,37.062047,,-121.564432,Single Family,1659,825000.0,CA,10775 Foothill Ave,95020,19862894
0,4.0,4.0,Gilroy,[],False,37.064554,,-121.573676,Single Family,2868,1299000.0,CA,1255 Piazza Ln,95020,19863106
0,3.0,4.0,Gilroy,"['Baths: 2 full, 1 half', 'Lot: 7,330 sqft', 'Single Family', 'Built in 2000', 'All time views: 4,050', 'Cooling: Central, Solar', 'Heating: Forced air', 'Last sold: Nov 2016 for $685,000', 'Last sale price/sqft: $335', 'Barbecue', 'Cable Ready', 'Double Pane/Storm Windows', 'Fenced Yard', 'Fireplace', 'Flooring: Carpet, Laminate, Linoleum / Vinyl', 'Lawn', 'Parking: Garage - Attached, Off street, 446 sqft garage', 'Patio', 'RV Parking', 'Security System', 'Sprinkler System', 'View: Mountain']",False,36.986965,,-121.578702,Single Family,2044,685000.0,CA,970 Wildgrass Ct,95020,51076230
0,0,1.45,Gilroy,"['All time views: 2,233', 'Last sold: Nov 2016 for $500,000']",False,37.024949,,-121.618623,,0,500000.0,CA,2262 Columbine Ct,95020,2103529162
0,2.0,3.0,Gilroy,"['Lot: 6,281 sqft', 'Pets: No', 'Parking: Garage - Attached, 2 spaces, 458 sqft garage', 'Single Family', 'Cooling: Available', 'Heating: Forced air', 'Posted: 13 days ago', 'Views since listing: 709', 'All time views: 4,310', '12 shoppers saved this home', 'Rent/sqft: $1.86', 'Ceiling Fan', 'Deck', 'Fenced Yard', 'Fireplace', 'Flooring: Carpet, Linoleum / Vinyl, Tile', 'Lawn', 'Patio', 'Security System', 'Sprinkler System', 'Vaulted Ceiling']",False,37.022468,3000.0,-121.60255,,1616,,CA,1465 Bay Tree Dr,95020,112090861
0,3.0,5.0,Gilroy,"['Lot: 3,484 sqft', 'Single Family', 'Built in 1987', '115 days on Zillow', 'Views since listing: 8,539', 'All time views: 13,503', '66 shoppers saved this home', 'HOA Fee: $165/mo', 'Cooling: Central', 'Heating: Forced air', 'Last sold: Nov 2016 for $76,000', 'Price/sqft: $334', 'MLS #: ML81630355', 'Ceiling Fan', 'Fenced Yard', 'Fireplace', 'Flooring: Laminate', 'Lawn', 'Parking: Garage - Attached, 2 spaces, 415 sqft garage', 'Patio', 'Pool', 'Vaulted Ceiling', 'Waterfront', 'Wired']",False,37.022137,650000.0,-121.606662,Single Family,1948,,CA,1636 Brentwood Ln,95020,19852934
0,3.5,4.0,Gilroy,"['Baths: 3 full, 1 half', 'Lot: 8,319 sqft', 'Single Family', 'Built in 2000', 'All time views: 4,727', 'Heating: Forced air', 'Last sold: Nov 2016 for $1,025,000', 'Last sale price/sqft: $291', 'Parking: 412 sqft garage']",False,37.005682,,-121.613904,Single Family,3523,1025000.0,CA,2430 Muirfield Way,95020,50895037
0,2.0,3.0,Gilroy,[],False,37.007945,,-121.592629,Single Family,1540,584000.0,CA,1208 3rd St,95020,19858799
0,1.0,2.0,Gilroy,"['Lot: 7,551 sqft', 'Single Family', 'Built in 1920', 'All time views: 374', 'Last sold: Nov 2016 for $415,000', 'Last sale price/sqft: $343', 'Parking: 440 sqft garage']",False,37.010247,,-121.564328,Single Family,1210,415000.0,CA,7540 Chestnut St,95020,59684490
0,3.0,4.0,Gilroy,"['Lot: 8,157 sqft', 'Single Family', 'Built in 2016', 'All time views: 2,520', 'Last sold: Nov 2016 for $1,127,000', 'Last sale price/sqft: $423', 'Garden', 'Parking: Garage - Attached']",False,37.0103,,-121.5738,Single Family,2666,1127000.0,CA,1690 Tarragon Dr,95020,2097847906
0,2.0,4.0,Gilroy,[],False,37.000719,,-121.57968,Single Family,1835,603000.0,CA,842 Hudson Pl,95020,19857530
0,4.0,5.0,Gilroy,"['Baths: 3 full, 1 half', 'Lot: 10,628 sqft', 'Single Family', 'Built in 2005', 'All time views: 10,891', 'HOA Fee: $150/mo', 'Cooling: Central, Solar', 'Heating: Forced air', 'Last sold: Nov 2016 for $960,000', 'Last sale price/sqft: $269', 'Barbecue', 'Cable Ready', 'Ceiling Fan', 'Double Pane/Storm Windows', 'Fenced Yard', 'Fireplace', 'Flooring: Hardwood, Tile', 'Garden', 'Gated Entry', 'Hot Tub/Spa', 'Lawn', 'Mother-in-Law Apartment', 'Parking: Garage - Attached, 2 spaces, 736 sqft garage', 'Patio', 'Pool', 'Porch', 'Security System', 'Sprinkler System', 'View: City, Mountain', 'Wet Bar', 'Wired']",False,36.982764,,-121.581664,Single Family,3574,960000.0,CA,5920 Baltusrol Dr,95020,82961803
0,1.0,2.0,Gilroy,"['Lot: 2.27 acres', 'Single Family', 'Built in 1969', 'All time views: 1,252', 'Cooling: None', 'Last sold: Nov 2016 for $880,000', 'Last sale price/sqft: $698', 'Garden', 'Parking: 480 sqft garage']",False,37.046138,,-121.533007,Single Family,1260,880000.0,CA,2890 Roop Rd,95020,19863572
0,2.1,4.0,Gilroy,"['Baths: 2 full, 1 half', 'Lot: 8,350 sqft', 'Single Family', 'Built in 1999', 'All time views: 2,282', 'Heating: Forced air', 'Last sold: Nov 2016 for $985,000', 'Last sale price/sqft: $350', 'Garden', 'Parking: Garage - Attached, 495 sqft garage']",False,37.003458,,-121.602555,Single Family,2814,985000.0,CA,1931 Saint Andrews Cir # CL,95020,19860240
0,3.0,3.0,Gilroy,"['Baths: 2 full, 1 half', 'Lot: 0.5 acres', 'Single Family', 'Built in 1986', 'All time views: 4,251', 'Cooling: Central', 'Heating: Forced air', 'Last sold: Nov 2016 for $750,000', 'Last sale price/sqft: $317', 'Ceiling Fan', 'Double Pane/Storm Windows', 'Fireplace', 'Flooring: Carpet, Hardwood, Tile', 'Garden', 'Parking: 3 spaces, 720 sqft garage', 'Security System', 'Skylight', 'View: Mountain', 'Wet Bar']",False,37.01847,,-121.60161,Single Family,2364,750000.0,CA,1401 Welburn Ave,95020,19852430
0,1.0,2.0,Gilroy,"['Lot: 6,858 sqft', 'Single Family', 'Built in 1926', 'All time views: 113', 'Last sold: Nov 2016 for $550,000', 'Last sale price/sqft: $407', 'Fireplace', 'Parking: 288 sqft garage']",False,37.006315,,-121.575543,Single Family,1350,550000.0,CA,7481 Dowdy St,95020,112091447
0,2.5,4.0,Gilroy,"['Lot: 4,160 sqft', 'Single Family', 'Built in 2000', 'All time views: 169', 'Last sold: Nov 2016 for $650,000', 'Last sale price/sqft: $318', 'Parking: 446 sqft garage']",False,36.987381,,-121.579107,Single Family,2044,650000.0,CA,6380 Greenfield Dr,95020,51076247
0,4.0,4.0,Gilroy,[],False,37.014,,-121.5773,Single Family,3280,1008342.0,CA,7902 Cobblestone Court In,95020,2096325336
0,4.0,4.0,Gilroy,"['Baths: 3 full, 1 half', 'Lot: 5,390 sqft', 'Single Family', 'Built in 2012', 'All time views: 7,575', 'HOA Fee: $109/mo', 'Heating: Forced air', 'Last sold: Nov 2016 for $770,000', 'Last sale price/sqft: $244', 'Garden', 'Parking: Garage - Attached, 2 spaces, 487 sqft garage']",False,36.980108,,-121.577051,Single Family,3160,770000.0,CA,5826 Casita Way,95020,89459398
0,2.0,3.0,Gilroy,"['Lot: 0.34 acres', 'Single Family', 'Built in 1953', 'All time views: 2,471', 'Last sold: Nov 2016 for $534,000', 'Last sale price/sqft: $440', 'Fireplace', 'Garden', 'Parking: 3 spaces, 240 sqft garage']",False,37.014319,,-121.565467,Single Family,1214,534000.0,CA,345 Walnut Ln,95020,19863742
